PERIOD	SM0	SM1	SM2	SM3	SM4	SM5	L2	MC1	MC2	MC3
2.7639579878e-07	4.064700e+00	3.625423e+00	3.323028e+00	3.180716e+00	3.565796e+00	3.580425e+00	2.903141e-01	4.278828e-01	4.278828e-01	4.278828e-01
2.7639579878e-07	3.628314e+00	3.622669e+00	3.564130e+00	3.920861e+00	4.065004e+00	3.418035e+00	2.488052e-01	4.113955e-01	4.113955e-01	4.113955e-01
2.7639579878e-07	3.378341e+00	3.475488e+00	3.679743e+00	3.191372e+00	3.794524e+00	4.620446e+00	3.052275e-01	3.721402e-01	3.721402e-01	3.721402e-01
2.7639579878e-07	3.425502e+00	3.201738e+00	3.943464e+00	3.360552e+00	4.708807e+00	3.250583e+00	2.736608e-01	4.946168e-01	4.946168e-01	4.946168e-01
2.7639579878e-07	3.450621e+00	3.034560e+00	3.812004e+00	3.987785e+00	2.807132e+00	3.165659e+00	2.806204e-01	4.412296e-01	4.412296e-01	4.412296e-01
2.7639579878e-07	3.363497e+00	2.623393e+00	3.188312e+00	3.364941e+00	3.458025e+00	2.922945e+00	2.674469e-01	4.608572e-01	4.608572e-01	4.608572e-01
2.7639579878e-07	2.851925e+00	2.453642e+00	3.324879e+00	3.934418e+00	3.608979e+00	3.048974e+00	2.773892e-01	3.619339e-01	3.619339e-01	3.619339e-01
2.7639579878e-07	4.920519e+00	3.980230e+00	3.041065e+00	3.049031e+00	4.093637e+00	2.801631e+00	3.246149e-01	2.740020e-01	2.740020e-01	2.740020e-01
2.7639579878e-07	3.868591e+00	4.059311e+00	4.147266e+00	4.046043e+00	4.159594e+00	4.939314e+00	3.059732e-01	1.907808e-01	1.907808e-01	1.907808e-01
2.7639579878e-07	4.324541e+00	3.871915e+00	4.119895e+00	2.685759e+00	3.706943e+00	4.220487e+00	2.982679e-01	3.006956e-01	3.006956e-01	3.006956e-01
2.7639579878e-07	3.996788e+00	3.181581e+00	3.962449e+00	3.771357e+00	4.325931e+00	3.959616e+00	2.246952e-01	4.812700e-01	4.812700e-01	4.812700e-01
2.7639579878e-07	3.132780e+00	4.143647e+00	4.031774e+00	4.242017e+00	3.360431e+00	3.922082e+00	2.545220e-01	5.629210e-01	5.629210e-01	5.629210e-01
2.7639579878e-07	3.691874e+00	2.584693e+00	3.796672e+00	4.687865e+00	4.379027e+00	3.204540e+00	2.967766e-01	6.547784e-01	6.547784e-01	6.547784e-01
2.7639579878e-07	3.478222e+00	3.235131e+00	3.562114e+00	3.579287e+00	2.785484e+00	2.776927e+00	2.704296e-01	5.228806e-01	5.228806e-01	5.228806e-01
2.7639579878e-07	2.671512e+00	3.805601e+00	2.602269e+00	2.995096e+00	3.754516e+00	2.885099e+00	3.129328e-01	3.666445e-01	3.666445e-01	3.666445e-01
2.7639579878e-07	3.870210e+00	3.527822e+00	2.899262e+00	2.849703e+00	2.907367e+00	3.613309e+00	3.186496e-01	1.507404e-01	1.507404e-01	1.507404e-01
2.7639579878e-07	4.156988e+00	3.626389e+00	3.260110e+00	3.197512e+00	3.230247e+00	4.786351e+00	3.273490e-01	3.603637e-01	3.603637e-01	3.603637e-01
2.7639579878e-07	3.639801e+00	3.857112e+00	3.924675e+00	2.787617e+00	4.374711e+00	3.134302e+00	3.064703e-01	3.116871e-01	3.116871e-01	3.116871e-01
2.7639579878e-07	4.117300e+00	3.566954e+00	3.099268e+00	3.946707e+00	3.689269e+00	5.072877e+00	2.398571e-01	3.462317e-01	3.462317e-01	3.462317e-01
2.7639579878e-07	3.307015e+00	3.499858e+00	4.274301e+00	3.043955e+00	3.383722e+00	3.755443e+00	2.348860e-01	4.270977e-01	4.270977e-01	4.270977e-01
2.7639579878e-07	3.149319e+00	3.274361e+00	4.245767e+00	4.015303e+00	3.938852e+00	3.260990e+00	2.716724e-01	5.849040e-01	5.849040e-01	5.849040e-01
2.7639579878e-07	2.823497e+00	3.734528e+00	2.999111e+00	4.402199e+00	3.426400e+00	3.167839e+00	3.029905e-01	4.969721e-01	4.969721e-01	4.969721e-01
2.7639579878e-07	3.474490e+00	3.149109e+00	3.283562e+00	3.291520e+00	3.260852e+00	3.563225e+00	2.836031e-01	4.019743e-01	4.019743e-01	4.019743e-01
2.7639579878e-07	4.436909e+00	2.975071e+00	3.194281e+00	3.045799e+00	3.304626e+00	4.058541e+00	3.298346e-01	2.849935e-01	2.849935e-01	2.849935e-01
2.7639579878e-07	3.263124e+00	4.586368e+00	3.452531e+00	3.794913e+00	3.506374e+00	4.246355e+00	2.990136e-01	2.787126e-01	2.787126e-01	2.787126e-01
2.7639579878e-07	4.607551e+00	3.957519e+00	3.381398e+00	2.541401e+00	4.168685e+00	4.049012e+00	3.261063e-01	2.771424e-01	2.771424e-01	2.771424e-01
2.7639579878e-07	3.604679e+00	2.937548e+00	4.055539e+00	3.223265e+00	2.787173e+00	3.639998e+00	2.507936e-01	4.333785e-01	4.333785e-01	4.333785e-01
2.7639579878e-07	3.302045e+00	3.262702e+00	4.281669e+00	3.572910e+00	3.735101e+00	3.083891e+00	2.391114e-01	5.715572e-01	5.715572e-01	5.715572e-01
2.7639579878e-07	3.203887e+00	3.763359e+00	3.593382e+00	4.241475e+00	4.583284e+00	3.202444e+00	2.726666e-01	4.286679e-01	4.286679e-01	4.286679e-01
2.7639579878e-07	3.906304e+00	4.183182e+00	3.060113e+00	3.120216e+00	2.829879e+00	3.467973e+00	2.903141e-01	4.522211e-01	4.522211e-01	4.522211e-01
2.7639579878e-07	3.812961e+00	3.698651e+00	3.773136e+00	3.388562e+00	3.454751e+00	3.851490e+00	3.171582e-01	3.038360e-01	3.038360e-01	3.038360e-01
2.7639579878e-07	2.626215e+00	3.902387e+00	2.651546e+00	4.334850e+00	3.943636e+00	4.202658e+00	2.980194e-01	3.776360e-01	3.776360e-01	3.776360e-01
2.7639579878e-07	4.471791e+00	3.221035e+00	4.429283e+00	3.064761e+00	3.100880e+00	3.872513e+00	3.241178e-01	3.313147e-01	3.313147e-01	3.313147e-01
2.7639579878e-07	3.569331e+00	3.013729e+00	3.792720e+00	3.450035e+00	3.208255e+00	3.150259e+00	2.716724e-01	3.587934e-01	3.587934e-01	3.587934e-01
2.7639579878e-07	3.781541e+00	4.065568e+00	3.855284e+00	3.979520e+00	3.946885e+00	4.042448e+00	2.972737e-01	4.396594e-01	4.396594e-01	4.396594e-01
2.7639579878e-07	3.062441e+00	3.622728e+00	4.178444e+00	3.498255e+00	4.870380e+00	3.817361e+00	2.905627e-01	4.208168e-01	4.208168e-01	4.208168e-01
2.7639579878e-07	4.519795e+00	5.036700e+00	3.473064e+00	3.228850e+00	3.415926e+00	3.703937e+00	2.674469e-01	4.859806e-01	4.859806e-01	4.859806e-01
2.7639579878e-07	3.186661e+00	3.237845e+00	2.965847e+00	4.590182e+00	3.567132e+00	3.078679e+00	3.049789e-01	4.396594e-01	4.396594e-01	4.396594e-01
2.7639579878e-07	3.665414e+00	4.284280e+00	3.638761e+00	2.929112e+00	4.207935e+00	4.500966e+00	3.149212e-01	4.616423e-01	4.616423e-01	4.616423e-01
2.7639579878e-07	3.447225e+00	3.196735e+00	3.736164e+00	3.724659e+00	2.983769e+00	2.936397e+00	2.808690e-01	4.969721e-01	4.969721e-01	4.969721e-01
2.7639579878e-07	4.247823e+00	3.642303e+00	3.490576e+00	2.943561e+00	3.232877e+00	3.950254e+00	3.355514e-01	3.674296e-01	3.674296e-01	3.674296e-01
2.7639579878e-07	2.422716e+00	3.213396e+00	3.430916e+00	3.941420e+00	3.414686e+00	3.881093e+00	2.736608e-01	3.996190e-01	3.996190e-01	3.996190e-01
2.7639579878e-07	3.298734e+00	3.553649e+00	4.090110e+00	3.213872e+00	4.004184e+00	3.719739e+00	3.169097e-01	2.912743e-01	2.912743e-01	2.912743e-01
2.7639579878e-07	3.568089e+00	3.258196e+00	3.891792e+00	3.716671e+00	4.563642e+00	3.198564e+00	2.845973e-01	2.873488e-01	2.873488e-01	2.873488e-01
2.7639579878e-07	4.895776e+00	3.330746e+00	3.391177e+00	4.209052e+00	2.969104e+00	3.510692e+00	2.878285e-01	3.470169e-01	3.470169e-01	3.470169e-01
2.7639579878e-07	2.885360e+00	3.170561e+00	3.280116e+00	3.336675e+00	3.774198e+00	4.422487e+00	2.480595e-01	3.988338e-01	3.988338e-01	3.988338e-01
2.7639579878e-07	3.940640e+00	4.563164e+00	2.824039e+00	4.086307e+00	3.106604e+00	2.603540e+00	2.455739e-01	6.736209e-01	6.736209e-01	6.736209e-01
2.7639579878e-07	4.107005e+00	3.100748e+00	2.929840e+00	3.191820e+00	2.862031e+00	4.159217e+00	2.721695e-01	4.844104e-01	4.844104e-01	4.844104e-01
2.7639579878e-07	2.798478e+00	3.781953e+00	3.437467e+00	3.898066e+00	2.650940e+00	3.236800e+00	2.992621e-01	3.587934e-01	3.587934e-01	3.587934e-01
2.7639579878e-07	3.038156e+00	2.991290e+00	3.309217e+00	2.841857e+00	3.923713e+00	2.573456e+00	2.878285e-01	2.425978e-01	2.425978e-01	2.425978e-01
2.7639579878e-07	3.985860e+00	3.898389e+00	3.527467e+00	2.848120e+00	3.317620e+00	4.306651e+00	3.273490e-01	2.810679e-01	2.810679e-01	2.810679e-01
2.7639579878e-07	3.746199e+00	3.258536e+00	3.231194e+00	3.127344e+00	4.170251e+00	4.490135e+00	2.754007e-01	2.237552e-01	2.237552e-01	2.237552e-01
2.7639579878e-07	3.925988e+00	4.454165e+00	4.178906e+00	5.274235e+00	3.763881e+00	3.491727e+00	2.520364e-01	3.203232e-01	3.203232e-01	3.203232e-01
2.7639579878e-07	4.251930e+00	3.902646e+00	3.216874e+00	3.430942e+00	4.227527e+00	3.650493e+00	2.704296e-01	4.325934e-01	4.325934e-01	4.325934e-01
2.7639579878e-07	4.305035e+00	3.142936e+00	3.617635e+00	3.934402e+00	3.068780e+00	3.180849e+00	2.440826e-01	6.312252e-01	6.312252e-01	6.312252e-01
2.7639579878e-07	3.073279e+00	2.804862e+00	3.550595e+00	2.908190e+00	3.386184e+00	2.949753e+00	2.711753e-01	5.425082e-01	5.425082e-01	5.425082e-01
2.7639579878e-07	3.586743e+00	3.631635e+00	4.033408e+00	3.207537e+00	4.287159e+00	3.641527e+00	3.139270e-01	5.087487e-01	5.087487e-01	5.087487e-01
2.7639579878e-07	3.807465e+00	3.775947e+00	3.372795e+00	3.605203e+00	3.800918e+00	3.684854e+00	3.668695e-01	2.787126e-01	2.787126e-01	2.787126e-01
2.7639579878e-07	4.364959e+00	3.620307e+00	3.850335e+00	3.479284e+00	4.184826e+00	4.409658e+00	3.206380e-01	1.931361e-01	1.931361e-01	1.931361e-01
2.7639579878e-07	3.219105e+00	4.101711e+00	3.746829e+00	4.162138e+00	4.119208e+00	3.478501e+00	3.087073e-01	3.077616e-01	3.077616e-01	3.077616e-01
2.7639579878e-07	3.644583e+00	3.710643e+00	2.765834e+00	3.207910e+00	3.437820e+00	4.176941e+00	2.537763e-01	4.302381e-01	4.302381e-01	4.302381e-01
2.7639579878e-07	3.782144e+00	3.911861e+00	3.204269e+00	3.456251e+00	3.838162e+00	3.515139e+00	2.338918e-01	5.660614e-01	5.660614e-01	5.660614e-01
2.7639579878e-07	2.673029e+00	3.013531e+00	3.487583e+00	3.472446e+00	3.728234e+00	3.325434e+00	2.468167e-01	5.534997e-01	5.534997e-01	5.534997e-01
2.7639579878e-07	2.954984e+00	3.233779e+00	3.901278e+00	3.647508e+00	2.718461e+00	3.686251e+00	3.044818e-01	4.545764e-01	4.545764e-01	4.545764e-01
2.7639579878e-07	3.746227e+00	3.611446e+00	3.915971e+00	3.218235e+00	3.136662e+00	3.454539e+00	2.192269e-01	3.556530e-01	3.556530e-01	3.556530e-01
2.7639579878e-07	3.368751e+00	2.222693e+00	3.286047e+00	2.851588e+00	3.719430e+00	2.893738e+00	3.564302e-01	1.899957e-01	1.899957e-01	1.899957e-01
2.7639579878e-07	3.031731e+00	2.475786e+00	4.626694e+00	3.771372e+00	3.090307e+00	4.528506e+00	2.980194e-01	2.080531e-01	2.080531e-01	2.080531e-01
2.7639579878e-07	3.089467e+00	3.652324e+00	3.359828e+00	3.389565e+00	3.387615e+00	3.600873e+00	2.500479e-01	4.341636e-01	4.341636e-01	4.341636e-01
2.7639579878e-07	3.294282e+00	3.201094e+00	3.146020e+00	3.288747e+00	3.763212e+00	4.142817e+00	2.758978e-01	2.897041e-01	2.897041e-01	2.897041e-01
2.7639579878e-07	3.518583e+00	4.230558e+00	3.313406e+00	4.181363e+00	4.645585e+00	3.041125e+00	2.269322e-01	4.294530e-01	4.294530e-01	4.294530e-01
2.7639579878e-07	3.752364e+00	4.249375e+00	4.242220e+00	3.971729e+00	3.270922e+00	3.365667e+00	3.079616e-01	4.459402e-01	4.459402e-01	4.459402e-01
2.7639579878e-07	2.647999e+00	3.250845e+00	3.198522e+00	3.202805e+00	3.713809e+00	4.083978e+00	2.398571e-01	4.098253e-01	4.098253e-01	4.098253e-01
2.7639579878e-07	3.359033e+00	3.454285e+00	4.838280e+00	3.515789e+00	4.098356e+00	4.103302e+00	2.890713e-01	4.263126e-01	4.263126e-01	4.263126e-01
2.7639579878e-07	3.953141e+00	2.786996e+00	3.142625e+00	3.364301e+00	3.262632e+00	3.095514e+00	3.161640e-01	5.440785e-01	5.440785e-01	5.440785e-01
2.7639579878e-07	4.978777e+00	3.383662e+00	3.945069e+00	3.748122e+00	2.939619e+00	3.893260e+00	3.114414e-01	3.627190e-01	3.627190e-01	3.627190e-01
2.7639579878e-07	3.134411e+00	2.795940e+00	3.031065e+00	3.072439e+00	3.740599e+00	3.412821e+00	2.172385e-01	3.532977e-01	3.532977e-01	3.532977e-01
2.7639579878e-07	3.671057e+00	3.641801e+00	3.117144e+00	3.602231e+00	3.889103e+00	3.800966e+00	3.492220e-01	3.109020e-01	3.109020e-01	3.109020e-01
2.7639579878e-07	3.569422e+00	4.798047e+00	3.957842e+00	3.339304e+00	3.661764e+00	3.200786e+00	2.845973e-01	3.030509e-01	3.030509e-01	3.030509e-01
2.7639579878e-07	3.199414e+00	3.513528e+00	3.673054e+00	3.517241e+00	4.081225e+00	3.414592e+00	3.057246e-01	3.996190e-01	3.996190e-01	3.996190e-01
2.7639579878e-07	3.866013e+00	3.826893e+00	4.160729e+00	3.276284e+00	3.748415e+00	4.454219e+00	2.545220e-01	3.697849e-01	3.697849e-01	3.697849e-01
2.7639579878e-07	3.282381e+00	3.678400e+00	4.657030e+00	3.529617e+00	3.407931e+00	3.017397e+00	2.721695e-01	5.660614e-01	5.660614e-01	5.660614e-01
2.7639579878e-07	3.556017e+00	3.113018e+00	3.405123e+00	3.471054e+00	3.770194e+00	3.758343e+00	2.942910e-01	5.401529e-01	5.401529e-01	5.401529e-01
2.7639579878e-07	2.367433e+00	3.395148e+00	3.617742e+00	2.719880e+00	2.752286e+00	3.983973e+00	2.875800e-01	3.956934e-01	3.956934e-01	3.956934e-01
2.7639579878e-07	3.335461e+00	3.580211e+00	3.659978e+00	3.260617e+00	3.109121e+00	3.465876e+00	3.059732e-01	3.399509e-01	3.399509e-01	3.399509e-01
2.7639579878e-07	3.690290e+00	3.748468e+00	3.711193e+00	4.506431e+00	2.590182e+00	2.889640e+00	3.338115e-01	2.771424e-01	2.771424e-01	2.771424e-01
2.7639579878e-07	3.781493e+00	4.368339e+00	4.276842e+00	3.976035e+00	3.797316e+00	3.643487e+00	2.903141e-01	2.630105e-01	2.630105e-01	2.630105e-01
2.7639579878e-07	4.467628e+00	3.263737e+00	3.951594e+00	3.715837e+00	3.803039e+00	4.319777e+00	2.639671e-01	2.967701e-01	2.967701e-01	2.967701e-01
2.7639579878e-07	3.425129e+00	3.018359e+00	4.013171e+00	3.336269e+00	3.310214e+00	4.069460e+00	2.445797e-01	5.236657e-01	5.236657e-01	5.236657e-01
2.7639579878e-07	3.668400e+00	4.001106e+00	3.492178e+00	3.034235e+00	3.658530e+00	2.991633e+00	2.336432e-01	5.597806e-01	5.597806e-01	5.597806e-01
2.7639579878e-07	3.474496e+00	3.044428e+00	3.133222e+00	3.229252e+00	3.098514e+00	4.467754e+00	2.629729e-01	5.283763e-01	5.283763e-01	5.283763e-01
2.7639579878e-07	3.415130e+00	3.695176e+00	3.546655e+00	3.261122e+00	3.317977e+00	3.388088e+00	2.838516e-01	3.132573e-01	3.132573e-01	3.132573e-01
2.7639579878e-07	3.039027e+00	3.201225e+00	3.274479e+00	2.999997e+00	3.410337e+00	2.870180e+00	2.512907e-01	2.535892e-01	2.535892e-01	2.535892e-01
2.7639579878e-07	3.365605e+00	3.477072e+00	4.270333e+00	3.618419e+00	3.626679e+00	3.172265e+00	3.723378e-01	2.983403e-01	2.983403e-01	2.983403e-01
2.7639579878e-07	3.430088e+00	3.044691e+00	4.235647e+00	3.803269e+00	3.974280e+00	3.749250e+00	2.880771e-01	3.054062e-01	3.054062e-01	3.054062e-01
2.7639579878e-07	4.160936e+00	3.581413e+00	3.618489e+00	4.030451e+00	3.476576e+00	3.963019e+00	2.736608e-01	4.255275e-01	4.255275e-01	4.255275e-01
2.7639579878e-07	3.162805e+00	3.613064e+00	3.000574e+00	3.275487e+00	3.871421e+00	2.879267e+00	2.597416e-01	4.263126e-01	4.263126e-01	4.263126e-01
2.7639579878e-07	4.419042e+00	3.319735e+00	3.006861e+00	4.363654e+00	3.633890e+00	3.895488e+00	2.699325e-01	5.511444e-01	5.511444e-01	5.511444e-01
2.7639579878e-07	4.090331e+00	2.856932e+00	3.980071e+00	3.752108e+00	3.476401e+00	4.101404e+00	2.918054e-01	4.396594e-01	4.396594e-01	4.396594e-01
2.7639579878e-07	2.978777e+00	4.394462e+00	3.546949e+00	3.724263e+00	4.016075e+00	3.254232e+00	3.151698e-01	2.810679e-01	2.810679e-01	2.810679e-01
2.7639579878e-07	3.397874e+00	3.610985e+00	5.069104e+00	3.088390e+00	3.591494e+00	3.814102e+00	3.126842e-01	3.815615e-01	3.815615e-01	3.815615e-01
2.7639579878e-07	3.256700e+00	4.195572e+00	3.164944e+00	3.257057e+00	4.116251e+00	3.584261e+00	2.771406e-01	3.132573e-01	3.132573e-01	3.132573e-01
2.7639579878e-07	2.957871e+00	3.255271e+00	3.080766e+00	3.451163e+00	3.001221e+00	3.538731e+00	2.530306e-01	4.946168e-01	4.946168e-01	4.946168e-01
2.7639579878e-07	3.338173e+00	3.410778e+00	3.873827e+00	3.035174e+00	3.418833e+00	2.894844e+00	2.671983e-01	4.977572e-01	4.977572e-01	4.977572e-01
2.7639579878e-07	4.159699e+00	2.795971e+00	3.123316e+00	3.451969e+00	2.983420e+00	3.530291e+00	2.793776e-01	4.812700e-01	4.812700e-01	4.812700e-01
2.7639579878e-07	4.009902e+00	3.586595e+00	3.369737e+00	4.845429e+00	3.112730e+00	4.403976e+00	2.711753e-01	2.637956e-01	2.637956e-01	2.637956e-01
2.7639579878e-07	2.884252e+00	4.605378e+00	3.064891e+00	2.776789e+00	2.770862e+00	2.650157e+00	2.930482e-01	2.716467e-01	2.716467e-01	2.716467e-01
2.7639579878e-07	4.458485e+00	2.704543e+00	3.428261e+00	3.911903e+00	4.661467e+00	3.919327e+00	2.898170e-01	3.171828e-01	3.171828e-01	3.171828e-01
2.7639579878e-07	2.788613e+00	3.947544e+00	3.656528e+00	3.556112e+00	3.527746e+00	3.367626e+00	2.719209e-01	3.744956e-01	3.744956e-01	3.744956e-01
2.7639579878e-07	4.308282e+00	3.728942e+00	4.689282e+00	3.725211e+00	3.636081e+00	2.586366e+00	2.962795e-01	4.490806e-01	4.490806e-01	4.490806e-01
2.7639579878e-07	4.339730e+00	3.396286e+00	3.732696e+00	4.668146e+00	3.252342e+00	3.775718e+00	2.527821e-01	5.024678e-01	5.024678e-01	5.024678e-01
2.7639579878e-07	3.726218e+00	3.300683e+00	3.527192e+00	2.899508e+00	3.573051e+00	3.827584e+00	3.179039e-01	3.792062e-01	3.792062e-01	3.792062e-01
2.7639579878e-07	3.289442e+00	3.806853e+00	3.177133e+00	3.656645e+00	3.786576e+00	3.716875e+00	2.351345e-01	4.349487e-01	4.349487e-01	4.349487e-01
2.7639579878e-07	3.221501e+00	4.450877e+00	2.843970e+00	2.708385e+00	2.978544e+00	3.499114e+00	2.597416e-01	4.796998e-01	4.796998e-01	4.796998e-01
2.7639579878e-07	3.722404e+00	3.076712e+00	2.860080e+00	2.950130e+00	3.818884e+00	3.517865e+00	2.955338e-01	2.708616e-01	2.708616e-01	2.708616e-01
2.7639579878e-07	3.194499e+00	3.813645e+00	3.557557e+00	3.346447e+00	4.282740e+00	3.256163e+00	3.258577e-01	2.794977e-01	2.794977e-01	2.794977e-01
2.7639579878e-07	3.056091e+00	3.778252e+00	3.192615e+00	3.105165e+00	3.342763e+00	3.579605e+00	2.970251e-01	4.035445e-01	4.035445e-01	4.035445e-01
2.7639579878e-07	4.327618e+00	3.570965e+00	3.485476e+00	3.544083e+00	3.250227e+00	2.729134e+00	2.525335e-01	3.980487e-01	3.980487e-01	3.980487e-01
2.7639579878e-07	3.373567e+00	3.745324e+00	5.105957e+00	5.274456e+00	3.305233e+00	2.841329e+00	2.783834e-01	3.572232e-01	3.572232e-01	3.572232e-01
2.7639579878e-07	3.550799e+00	3.270860e+00	2.941113e+00	2.744081e+00	4.098101e+00	3.180053e+00	2.555162e-01	3.666445e-01	3.666445e-01	3.666445e-01
2.7639579878e-07	3.306135e+00	4.017482e+00	3.910801e+00	4.097127e+00	3.729195e+00	4.089390e+00	2.667012e-01	3.980487e-01	3.980487e-01	3.980487e-01
2.7639579878e-07	4.037574e+00	3.430485e+00	3.219466e+00	3.468012e+00	3.995455e+00	4.706828e+00	3.121871e-01	4.851955e-01	4.851955e-01	4.851955e-01
2.7639579878e-07	3.293959e+00	2.673078e+00	2.907176e+00	3.437410e+00	3.792673e+00	3.178111e+00	2.647128e-01	4.074700e-01	4.074700e-01	4.074700e-01
2.7639579878e-07	3.421944e+00	4.121756e+00	3.388844e+00	2.656891e+00	3.862943e+00	3.196776e+00	2.786319e-01	4.812700e-01	4.812700e-01	4.812700e-01
2.7639579878e-07	4.246918e+00	3.434459e+00	3.767582e+00	4.345720e+00	3.113144e+00	3.410393e+00	3.059732e-01	4.647828e-01	4.647828e-01	4.647828e-01
2.7639579878e-07	3.262095e+00	3.413020e+00	3.950407e+00	4.329807e+00	3.508936e+00	2.900779e+00	2.768921e-01	2.284658e-01	2.284658e-01	2.284658e-01
2.7639579878e-07	3.118981e+00	3.951909e+00	3.963328e+00	4.089126e+00	3.939032e+00	3.238576e+00	3.415168e-01	2.363169e-01	2.363169e-01	2.363169e-01
2.7639579878e-07	3.188809e+00	3.794955e+00	4.247567e+00	3.497445e+00	3.921105e+00	4.656992e+00	3.077131e-01	4.412296e-01	4.412296e-01	4.412296e-01
2.7639579878e-07	4.117939e+00	3.367467e+00	3.761017e+00	4.003083e+00	4.220325e+00	4.739464e+00	2.587474e-01	5.613508e-01	5.613508e-01	5.613508e-01
2.7639579878e-07	3.646587e+00	4.267052e+00	3.267314e+00	3.905369e+00	3.811230e+00	3.041948e+00	2.972737e-01	5.071785e-01	5.071785e-01	5.071785e-01
2.7639579878e-07	4.114052e+00	3.376583e+00	3.637738e+00	2.875912e+00	3.477670e+00	4.217211e+00	2.930482e-01	4.977572e-01	4.977572e-01	4.977572e-01
2.7639579878e-07	5.097781e+00	3.371538e+00	3.644455e+00	3.973062e+00	3.452156e+00	3.459018e+00	3.318231e-01	4.467253e-01	4.467253e-01	4.467253e-01
2.7639579878e-07	2.487770e+00	3.582286e+00	3.591641e+00	3.781389e+00	2.970909e+00	2.856233e+00	3.024934e-01	4.011892e-01	4.011892e-01	4.011892e-01
2.7639579878e-07	3.556899e+00	3.057708e+00	4.157827e+00	2.859812e+00	4.306140e+00	3.140808e+00	2.970251e-01	3.470169e-01	3.470169e-01	3.470169e-01
2.7639579878e-07	2.767167e+00	3.481779e+00	2.823305e+00	3.423236e+00	3.153427e+00	4.282912e+00	2.992621e-01	2.551595e-01	2.551595e-01	2.551595e-01
2.7639579878e-07	3.022883e+00	3.451331e+00	3.221021e+00	3.059494e+00	3.436666e+00	3.228950e+00	2.828574e-01	3.132573e-01	3.132573e-01	3.132573e-01
2.7639579878e-07	4.032849e+00	4.468702e+00	3.714411e+00	3.933427e+00	4.252353e+00	4.353558e+00	2.667012e-01	4.247423e-01	4.247423e-01	4.247423e-01
2.7639579878e-07	3.466114e+00	4.228650e+00	3.993806e+00	4.142080e+00	2.933450e+00	3.860698e+00	2.831060e-01	3.423062e-01	3.423062e-01	3.423062e-01
2.7639579878e-07	3.345129e+00	3.673340e+00	3.713845e+00	4.316563e+00	3.440429e+00	2.426661e+00	2.527821e-01	3.956934e-01	3.956934e-01	3.956934e-01
2.7639579878e-07	3.550945e+00	3.713097e+00	3.548512e+00	3.328310e+00	3.270059e+00	2.949359e+00	2.604873e-01	4.796998e-01	4.796998e-01	4.796998e-01
2.7639579878e-07	2.985511e+00	2.775017e+00	3.906641e+00	3.054173e+00	4.395461e+00	4.371082e+00	2.744065e-01	5.464338e-01	5.464338e-01	5.464338e-01
2.7639579878e-07	4.241560e+00	3.765944e+00	2.999166e+00	3.046001e+00	4.230042e+00	3.271494e+00	2.806204e-01	2.418126e-01	2.418126e-01	2.418126e-01
2.7639579878e-07	3.299880e+00	4.030192e+00	2.913210e+00	3.846922e+00	3.914053e+00	3.275787e+00	3.261063e-01	2.944148e-01	2.944148e-01	2.944148e-01
2.7639579878e-07	4.415038e+00	3.341809e+00	3.723283e+00	3.641970e+00	3.050066e+00	3.159255e+00	2.674469e-01	4.223870e-01	4.223870e-01	4.223870e-01
2.7639579878e-07	3.200366e+00	4.480747e+00	4.264197e+00	2.767395e+00	3.149983e+00	2.655889e+00	2.900656e-01	3.729253e-01	3.729253e-01	3.729253e-01
2.7639579878e-07	3.070896e+00	3.151137e+00	3.173111e+00	4.112101e+00	3.471567e+00	4.209832e+00	2.649613e-01	5.158146e-01	5.158146e-01	5.158146e-01
2.7639579878e-07	3.430065e+00	3.289760e+00	3.647074e+00	2.940032e+00	3.341255e+00	2.581315e+00	3.141755e-01	4.577168e-01	4.577168e-01	4.577168e-01
2.7639579878e-07	3.510704e+00	3.676973e+00	4.431960e+00	4.110677e+00	3.060819e+00	3.538879e+00	2.634700e-01	3.383807e-01	3.383807e-01	3.383807e-01
2.7639579878e-07	3.989585e+00	4.332470e+00	3.114656e+00	3.689824e+00	4.283896e+00	3.680526e+00	3.092044e-01	2.794977e-01	2.794977e-01	2.794977e-01
2.7639579878e-07	3.304307e+00	4.106662e+00	3.853991e+00	3.244006e+00	2.723991e+00	3.267781e+00	2.783834e-01	2.873488e-01	2.873488e-01	2.873488e-01
2.7639579878e-07	4.098586e+00	3.417576e+00	3.414820e+00	4.701629e+00	4.256571e+00	4.159929e+00	2.798747e-01	4.765593e-01	4.765593e-01	4.765593e-01
2.7639579878e-07	3.573779e+00	3.788134e+00	3.981787e+00	2.941083e+00	2.464083e+00	4.128009e+00	2.662041e-01	4.765593e-01	4.765593e-01	4.765593e-01
2.7639579878e-07	3.438790e+00	3.301357e+00	3.915187e+00	3.500078e+00	3.928292e+00	4.138229e+00	2.709267e-01	4.490806e-01	4.490806e-01	4.490806e-01
2.7639579878e-07	3.279151e+00	2.914382e+00	3.237441e+00	3.579959e+00	3.477086e+00	2.906903e+00	3.052275e-01	4.490806e-01	4.490806e-01	4.490806e-01
2.7639579878e-07	2.962729e+00	4.278102e+00	4.317585e+00	2.731258e+00	4.635732e+00	4.008679e+00	3.198923e-01	3.030509e-01	3.030509e-01	3.030509e-01
2.7639579878e-07	2.983156e+00	3.396282e+00	2.702495e+00	3.258823e+00	2.936572e+00	3.854980e+00	2.642157e-01	3.430913e-01	3.430913e-01	3.430913e-01
